filename,width,height,class,xmin,ymin,xmax,ymax
770.png,1200,800,basket,755,1,886,184
771.png,1200,711,player,416,61,697,698
771.png,1200,711,player,666,61,947,698
771.png,1200,711,player,993,52,1200,655
771.png,1200,711,b_ball,323,387,452,504
771.png,1200,711,face,429,97,541,236
771.png,1200,711,face,734,140,846,279
771.png,1200,711,face,1088,94,1200,233
772.png,970,1189,player,151,641,448,1186
772.png,970,1189,player,489,398,786,943
772.png,970,1189,player,585,946,882,1189
772.png,970,1189,b_ball,158,172,303,319
772.png,970,1189,basket,368,204,580,518
773.png,1280,720,player,478,159,680,569
773.png,1280,720,player,1024,310,1226,720
773.png,1280,720,b_ball,492,175,571,239
773.png,1280,720,basket,648,11,808,208
773.png,1280,720,face,1085,364,1136,423
775.png,700,394,player,176,125,226,265
775.png,700,394,player,222,149,272,289
775.png,700,394,face,187,130,212,152
775.png,700,394,face,239,161,258,183
775.png,700,394,b_ball,172,100,195,122
775.png,700,394,basket,129,66,166,122
776.png,1800,1313,b_ball,652,243,915,499
776.png,1800,1313,player,693,521,1143,1298
776.png,1800,1313,face,883,867,1018,1075
777.png,772,1080,b_ball,252,293,515,540
777.png,772,1080,basket,349,817,434,930
778.png,743,500,player,385,31,630,474
778.png,743,500,face,512,56,607,163
779.png,408,612,player,112,38,408,605
779.png,408,612,face,134,45,262,214
779.png,408,612,b_ball,12,414,172,579
780.png,600,451,referee,185,25,386,448
780.png,600,451,face,231,44,347,166
781.png,800,450,player,81,151,341,450
781.png,800,450,b_ball,209,12,405,185
781.png,800,450,basket,484,211,628,324
782.png,800,600,player,172,329,254,563
782.png,800,600,player,285,107,555,506
782.png,800,600,player,574,307,690,600
782.png,800,600,player,684,307,800,600
782.png,800,600,referee,12,332,90,555
782.png,800,600,face,38,344,67,388
782.png,800,600,face,194,339,220,379
782.png,800,600,face,413,109,446,166
782.png,800,600,face,622,339,648,379
782.png,800,600,face,749,372,775,412
782.png,800,600,b_ball,269,180,332,241
782.png,800,600,basket,305,16,418,101
783.png,1000,500,player,366,47,604,477
783.png,1000,500,face,482,45,572,187
783.png,1000,500,b_ball,285,267,409,395
785.png,800,531,player,149,242,276,527
785.png,800,531,player,325,179,452,464
785.png,800,531,player,539,1,666,285
785.png,800,531,player,36,21,163,306
785.png,800,531,player,292,113,397,336
785.png,800,531,player,219,1,304,168
785.png,800,531,face,209,243,285,310
785.png,800,531,face,354,184,430,251
785.png,800,531,face,352,182,428,249
785.png,800,531,face,337,108,413,175
785.png,800,531,face,586,1,662,67
785.png,800,531,face,106,24,182,92
785.png,800,531,b_ball,403,280,448,328
786.png,1024,772,player,43,122,418,734
786.png,1024,772,player,618,130,993,742
786.png,1024,772,player,456,24,720,564
786.png,1024,772,b_ball,677,432,777,530
786.png,1024,772,b_ball,269,507,369,605
786.png,1024,772,face,180,142,309,285
786.png,1024,772,face,531,42,660,185
786.png,1024,772,face,724,153,853,296
788.png,885,1280,player,96,566,341,1258
788.png,885,1280,player,558,446,803,1138
788.png,885,1280,b_ball,228,238,334,369
788.png,885,1280,basket,52,23,246,313
789.png,1800,1200,player,620,232,949,955
789.png,1800,1200,player,972,143,1301,866
789.png,1800,1200,face,979,159,1107,351
789.png,1800,1200,face,816,262,944,454
789.png,1800,1200,b_ball,441,453,614,655
790.png,2048,1152,player,847,621,865,696
790.png,2048,1152,player,1102,632,1138,704
790.png,2048,1152,player,1153,611,1180,676
790.png,2048,1152,player,982,646,1000,699
790.png,2048,1152,player,1013,639,1037,704
790.png,2048,1152,player,977,596,998,637
790.png,2048,1152,referee,1260,672,1290,744
790.png,2048,1152,referee,897,567,922,627
791.png,3000,2003,referee,234,158,1002,1929
791.png,3000,2003,player,1224,64,2337,1934
791.png,3000,2003,face,1376,82,1867,738
791.png,3000,2003,face,400,236,878,877
793.png,700,400,player,109,219,150,297
793.png,700,400,player,450,212,491,290
793.png,700,400,player,572,146,613,224
793.png,700,400,player,362,116,403,194
793.png,700,400,player,322,122,363,200
793.png,700,400,player,260,161,301,239
793.png,700,400,player,214,152,255,230
793.png,700,400,b_ball,204,76,228,93
793.png,700,400,basket,213,92,249,117
793.png,700,400,referee,576,251,620,367
794.png,1280,853,player,210,148,388,670
794.png,1280,853,player,534,140,712,662
794.png,1280,853,player,706,68,884,590
794.png,1280,853,player,1101,155,1280,677
794.png,1280,853,player,1017,226,1196,748
794.png,1280,853,b_ball,416,262,517,395
794.png,1280,853,face,261,170,356,291
794.png,1280,853,face,592,146,687,267
794.png,1280,853,face,730,63,825,184
794.png,1280,853,face,1083,119,1178,240
794.png,1280,853,face,1035,204,1130,325
795.png,800,800,basket,324,76,516,313
796.png,1280,1146,player,224,308,638,1122
796.png,1280,1146,player,866,170,1280,984
796.png,1280,1146,b_ball,407,34,582,259
796.png,1280,1146,face,249,323,414,492
797.png,480,253,b_ball,178,71,312,212
798.png,2300,3500,player,319,91,2146,3500
798.png,2300,3500,b_ball,1034,1734,2007,2784
798.png,2300,3500,face,773,134,1549,1253
800.png,1000,853,b_ball,354,316,639,561
801.png,1100,1100,b_ball,15,200,665,892
802.png,1001,1600,b_ball,265,744,767,1272
802.png,1001,1600,basket,419,268,533,392
803.png,1280,720,player,213,1,466,691
803.png,1280,720,player,1,28,253,720
803.png,1280,720,player,552,28,805,720
803.png,1280,720,player,764,26,1017,718
803.png,1280,720,face,604,119,755,300
803.png,1280,720,face,298,1,449,181
803.png,1280,720,face,69,178,220,359
804.png,3540,2360,referee,1085,185,2665,2318
804.png,3540,2360,face,1413,174,2077,969
805.png,3000,2216,player,1166,263,2216,2106
805.png,3000,2216,player,230,99,1280,1942
805.png,3000,2216,b_ball,2068,963,2418,1351
805.png,3000,2216,face,1382,244,1753,672
805.png,3000,2216,face,695,87,1066,515
806.png,1200,900,player,328,100,447,335
806.png,1200,900,player,583,109,702,344
806.png,1200,900,player,776,104,895,339
806.png,1200,900,player,1021,76,1140,311
806.png,1200,900,player,1009,546,1128,781
806.png,1200,900,player,811,472,930,707
806.png,1200,900,player,558,468,677,703
806.png,1200,900,player,321,465,440,700
806.png,1200,900,player,80,523,199,758
806.png,1200,900,face,109,515,154,592
806.png,1200,900,face,346,479,391,556
806.png,1200,900,face,606,486,651,563
806.png,1200,900,face,854,468,899,545
806.png,1200,900,face,1060,535,1105,612
806.png,1200,900,face,1079,70,1124,147
806.png,1200,900,face,824,108,869,185
806.png,1200,900,face,624,107,669,184
806.png,1200,900,face,360,109,405,186
806.png,1200,900,face,88,47,133,124
806.png,1200,900,player,44,36,194,314
806.png,1200,900,b_ball,353,4,419,65
806.png,1200,900,b_ball,469,91,535,152
806.png,1200,900,b_ball,787,11,853,72
806.png,1200,900,b_ball,1046,8,1112,69
806.png,1200,900,b_ball,1035,458,1101,519
806.png,1200,900,b_ball,723,601,789,662
806.png,1200,900,b_ball,721,599,787,660
806.png,1200,900,b_ball,513,646,579,707
806.png,1200,900,b_ball,258,641,325,702
806.png,1200,900,basket,12,170,131,331
806.png,1200,900,basket,456,8,544,98
807.png,2000,1333,player,701,138,1407,1333
807.png,2000,1333,player,210,393,451,1020
807.png,2000,1333,player,528,407,769,1034
807.png,2000,1333,player,1434,372,1675,999
807.png,2000,1333,b_ball,791,453,861,546
807.png,2000,1333,basket,1781,123,1904,318
808.png,638,891,player,112,349,216,742
808.png,638,891,player,226,287,330,680
808.png,638,891,player,394,213,498,606
808.png,638,891,face,405,218,480,290
808.png,638,891,face,563,444,638,516
808.png,638,891,b_ball,294,40,358,109
808.png,638,891,basket,155,40,276,192
808.png,638,891,player,1,505,82,862
808.png,638,891,face,6,566,37,625
808.png,638,891,player,556,451,638,808
809.png,1280,945,player,481,50,929,834
809.png,1280,945,b_ball,767,237,926,459
809.png,1280,945,face,568,67,710,221
810.png,327,218,player,136,1,304,214
810.png,327,218,face,182,7,259,103
810.png,327,218,b_ball,8,103,114,201
811.png,1200,675,referee,245,245,447,645
811.png,1200,675,player,486,104,717,650
811.png,1200,675,player,794,111,1025,657
811.png,1200,675,face,852,163,936,250
811.png,1200,675,face,487,101,571,188
811.png,1200,675,face,307,258,391,345
811.png,1200,675,b_ball,527,5,609,73
